"category","sub_category","role","relative_path","extension","width","height","size_bytes","recommended_use"
"character_clothes_layers","c/finale_jacket_brown","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_jacket_brown/body-def-1.png",".png","1280","850","27999","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_jacket_brown","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_jacket_brown/body-leaning-def-0.png",".png","1280","850","119936","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_jacket_brown","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_jacket_brown/body-leaning-def-1.png",".png","1280","850","23074","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-crossed-5.png",".png","1280","850","32504","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-leaning-def-left-def-10.png",".png","1280","850","20314","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-leaning-def-right-def-5.png",".png","1280","850","18128","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-left-down-0.png",".png","1280","850","17925","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-left-rest-10.png",".png","1280","850","17041","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-right-down-0.png",".png","1280","850","16565","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-right-point-0.png",".png","1280","850","18434","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-right-restpoint-10.png",".png","1280","850","15141","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/arms-steepling-10.png",".png","1280","850","27529","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/body-def-0.png",".png","1280","850","81736","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/body-def-1.png",".png","1280","850","19753","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/body-leaning-def-0.png",".png","1280","850","110570","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_putonahappyface_shirt","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_putonahappyface_shirt/body-leaning-def-1.png",".png","1280","850","20673","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-crossed-10.png",".png","1280","850","10255","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-crossed-5.png",".png","1280","850","79241","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-leaning-def-left-def-10.png",".png","1280","850","34422","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-leaning-def-right-def-10.png",".png","1280","850","16654","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-leaning-def-right-def-5.png",".png","1280","850","32607","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-left-down-0.png",".png","1280","850","35818","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-left-rest-10.png",".png","1280","850","42199","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-right-down-0.png",".png","1280","850","28410","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-right-point-0.png",".png","1280","850","32299","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-right-restpoint-10.png",".png","1280","850","41541","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/arms-steepling-10.png",".png","1280","850","86479","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/body-def-0.png",".png","1280","850","74810","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/body-def-1.png",".png","1280","850","19363","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/body-leaning-def-0.png",".png","1280","850","78577","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_blue/body-leaning-def-1.png",".png","1280","850","13213","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-crossed-5.png",".png","1280","850","40251","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-leaning-def-left-def-10.png",".png","1280","850","29636","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-leaning-def-right-def-5.png",".png","1280","850","20796","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-left-down-0.png",".png","1280","850","24818","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-left-rest-10.png",".png","1280","850","23610","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-right-down-0.png",".png","1280","850","22932","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-right-point-0.png",".png","1280","850","24841","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-right-restpoint-10.png",".png","1280","850","20532","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/arms-steepling-10.png",".png","1280","850","39175","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/body-def-0.png",".png","1280","850","104535","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/body-def-1.png",".png","1280","850","18091","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/body-leaning-def-0.png",".png","1280","850","136574","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_shirt_resthere","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_shirt_resthere/body-leaning-def-1.png",".png","1280","850","18465","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-crossed-10.png",".png","1280","850","10037","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-crossed-5.png",".png","1280","850","128985","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-leaning-def-left-def-10.png",".png","1280","850","61123","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-leaning-def-right-def-10.png",".png","1280","850","47545","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-leaning-def-right-def-5.png",".png","1280","850","46073","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-left-down-0.png",".png","1280","850","39383","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-left-rest-10.png",".png","1280","850","66353","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-right-down-0.png",".png","1280","850","38856","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-right-point-0.png",".png","1280","850","70296","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-right-restpoint-10.png",".png","1280","850","65488","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/arms-steepling-10.png",".png","1280","850","123956","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/body-def-0.png",".png","1280","850","162116","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/body-def-1.png",".png","1280","850","39110","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/body-leaning-def-0.png",".png","1280","850","144268","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_sweatervest_blue","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_sweatervest_blue/body-leaning-def-1.png",".png","1280","850","35289","Useful for wardrobe/outfit variants in GUI."
"character_clothes_layers","c/finale_tanktop","Clothing layers and outfit variants","MAS/game/mod_assets/monika/c/finale_tanktop/body-def-0.png",".png","1280","850","113667","Useful for wardrobe/outfit variants in GUI."
